,Name,Date Unblocked,Website,Archived Block Message[0],Archived Block Message[1],Block Message Screenshot,Website Archives[0],Website Archives[1],URL Country
836,"The Banner-Press (Brenham, Texas)",,http://www.brenhambanner.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-brenhambanner-com.png,https://web.archive.org/web/2/http://www.brenhambanner.com/,,
837,The Barnstable Patriot,2018-09-05,http://www.barnstablepatriot.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-barnstablepatriot-com.png,https://web.archive.org/web/2/http://www.barnstablepatriot.com,,
838,The Battalion (Texas A&M University),,http://www.thebatt.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thebatt-com.png,,,"US
"
839,The Baytown Sun,,http://baytownsun.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/baytownsun-com.png,,,
840,The Beach Reporter,,http://tbrnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/tbrnews-com.png,https://web.archive.org/web/2/http://tbrnews.com/,,
841,The Beacon,,http://acton.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/acton-wickedlocal-com.png,https://web.archive.org/web/2/http://acton.wickedlocal.com,,
842,The Beacon-Villager,,http://maynard.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/maynard-wickedlocal-com.png,https://web.archive.org/web/2/http://maynard.wickedlocal.com/,,
843,The Beaumont Enterprise,,https://www.beaumontenterprise.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-beaumontenterprise-com.png,https://web.archive.org/web/2/http://beaumontenterprise.com/,,"US
"
844,The Berkeley Independent,2018-08-13,https://www.berkeleyind.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-berkeleyind-com.png,,,"US
"
845,The Bismarck Tribune,,https://bismarcktribune.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/bismarcktribune-com.png,https://web.archive.org/web/2/https://bismarcktribune.com/,,
846,The Blackshear Times,,http://www.theblacksheartimes.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-theblacksheartimes-com.png,,,
847,The Brandon Sun,,https://www.brandonsun.com,https://archive.fo/iHi7a,https://web.archive.org/web/20180713163605/https://www.brandonsun.com/gdpr/,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-brandonsun-com.png,https://web.archive.org/web/2/https://www.brandonsun.com/,,
848,"The Breeze (Harrisonburg, Virginia)",,https://www.breezejmu.org,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-breezejmu-org.png,https://web.archive.org/web/2/https://www.breezejmu.org,,"US
"
849,The Brownsville Herald,,https://www.brownsvilleherald.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-brownsvilleherald-com.png,,,
850,The Brunswick News,,https://thebrunswicknews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/thebrunswicknews-com.png,https://web.archive.org/web/2/https://thebrunswicknews.com/,,
851,The Bryan Times,,https://www.bryantimes.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-bryantimes-com.png,https://web.archive.org/web/2/https://www.bryantimes.com/,,
852,The Bryan-College Station Eagle,,https://www.theeagle.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-theeagle-com.png,,,"US
"
853,The Bulletin,,http://falmouth.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/falmouth-wickedlocal-com.png,https://web.archive.org/web/2/http://falmouth.wickedlocal.com/,,
854,The Bulletin (Emporia State University),,http://www.esubulletin.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-esubulletin-com.png,https://web.archive.org/web/2/http://www.esubulletin.com,,
855,The Bulletin (Norwich),,http://www.norwichbulletin.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-norwichbulletin-com.png,https://web.archive.org/web/2/http://www.norwichbulletin.com/,,
856,"The Call (Woonsocket, Rhode Island)",,https://www.woonsocketcall.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-woonsocketcall-com.png,,,
857,The Cape Codder,,http://brewster.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/brewster-wickedlocal-com.png,https://web.archive.org/web/2/http://brewster.wickedlocal.com/,,
858,The Carmi Times,,http://www.carmitimes.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-carmitimes-com.png,https://web.archive.org/web/2/http://www.carmitimes.com,,
859,The Carthage Press,2018-08-27,http://www.carthagepress.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-carthagepress-com.png,https://web.archive.org/web/2/http://www.carthagepress.com,,
860,The Caswell Messenger (North Carolina),,http://www.caswellmessenger.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-caswellmessenger-com.png,,,"US
"
861,"The Cavalier County Extra (Langdon, North Dakota)",2018-11-13,https://www.cavaliercountyextra.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-cavaliercountyextra-com.png,http://web.archive.org/web/2/https://www.cavaliercountyextra.com,,"US
"
862,The Chart (Missouri Southern State Uni),,https://www.thechartonline.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thechartonline-com.png,https://web.archive.org/web/2/https://www.thechartonline.com/,,
863,"The Chief (Clatskanie, Oregon)",,https://www.thechiefnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thechiefnews-com.png,https://web.archive.org/web/2/https://www.thechiefnews.com,,"US
"
864,The Chief-Leader (New York),,http://thechiefleader.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/thechiefleader-com.png,http://web.archive.org/web/2/http://thechiefleader.com/,,
865,The Chippewa Herald,,https://chippewa.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/chippewa-com.png,https://web.archive.org/web/2/https://chippewa.com/,,
866,The Chronicle-Express,,http://www.chronicle-express.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-chronicle-express-com.png,https://web.archive.org/web/2/http://www.chronicle-express.com,,
867,The Citizen (Auburn),,https://auburnpub.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/auburnpub-com.png,https://web.archive.org/web/2/https://auburnpub.com/,,
868,"The Clarion News (Clarion, Pennsylvania)",,http://www.theclarionnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-theclarionnews-com.png,https://web.archive.org/web/2/http://boxford.wickedlocal.com,,
869,The Clay County Advocate-Press,,http://www.advocatepress.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-advocatepress-com.png,https://web.archive.org/web/2/http://www.advocatepress.com,,
870,The Colgate Maroon-News,,http://www.thecolgatemaroonnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thecolgatemaroonnews-com.png,,,
871,"The Columbia Chronicle (Chicago, Illinois)",,http://www.columbiachronicle.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-columbiachronicle-com.png,https://web.archive.org/web/2/http://www.columbiachronicle.com/,,
872,The Columbus Dispatch,2018-09-04,https://www.dispatch.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dispatch-com.png,https://web.archive.org/web/2/http://www.dispatch.com/,,
873,The Concord Journal,,http://concord.wickedlocal.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/concord-wickedlocal-com.png,https://web.archive.org/web/2/http://concord.wickedlocal.com,,
874,The Conway Daily Sun,,https://www.conwaydailysun.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-conwaydailysun-com.png,,,
875,The Courier,2018-08-27,http://www.lincolncourier.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-lincolncourier-com.png,https://web.archive.org/web/2/http://www.lincolncourier.com,,
876,The Courier-Tribune,2018-08-21,https://www.courier-tribune.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-courier-tribune-com.png,https://web.archive.org/web/2/https://www.courier-tribune.com,,
877,The Cowley Courier Traveler,,http://www.ctnewsonline.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-ctnewsonline-com.png,,,
878,"The Creightonian (Omaha, Nebraska)",,https://www.creightonian.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-creightonian-com.png,https://web.archive.org/web/2/http://www.creightonian.com,,"US
"
879,"The Crescent-News (Defiance, Ohio)",,https://www.crescent-news.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-crescent-news-com.png,https://web.archive.org/web/2/https://www.crescent-news.com,,
880,"The Cullman Times (Cullman, AL)",,https://www.cullmantimes.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-cullmantimes-com.png,,,"US
"
881,"The Daily American (Somerset, Pennsylvania)",,https://www.dailyamerican.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dailyamerican-com.png,,,"US
"
882,The Daily Athenaeum,,http://www.thedaonline.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thedaonline-com.png,,,
883,"The Daily Chronicle (Centralia, Washington)",,http://www.chronline.com,https://archive.is/jt1JA,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-chronline-com.png,https://web.archive.org/web/2/ http://boxford.wickedlocal.com,,"US
"
884,"The Daily Citizen (Dalton, GA)",,https://www.dailycitizen.news,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dailycitizen-news.png,,,"US
"
885,The Daily Collegian,,https://www.collegian.psu.edu,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-collegian-psu-edu.png,https://web.archive.org/web/2/https://www.collegian.psu.edu/,,
886,"The Daily Courier (British Columbia, Canada)",,http://www.kelownadailycourier.ca,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-kelownadailycourier-ca.png,,,
887,"The Daily Courier (Forest City, North Carolina)",2018-09-17,https://thedigitalcourier.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thedigitalcourier-com.png,,,
888,"The Daily Dispatch (Henderson, North Carolina)",2018-09-10,https://hendersondispatch.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-hendersondispatch-com.png,,,"US
"
889,The Daily Helmsman,,http://www.dailyhelmsman.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dailyhelmsman-com.png,,,
890,The Daily Herald,2018-08-27,https://www.columbiadailyherald.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-columbiadailyherald-com.png,https://web.archive.org/web/2/http://www.columbiadailyherald.com,,
891,The Daily Independent,,http://www.ridgecrestca.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-ridgecrestca-com.png,https://web.archive.org/web/2/http://www.ridgecrestca.com,,
892,"The Daily Item (Sunbury, PA)",,https://www.dailyitem.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dailyitem-com.png,,,
893,The Daily Jeffersonian,2018-10-01,https://www.daily-jeff.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-daily-jeff-com.png,https://web.archive.org/web/2/http://www.daily-jeff.com,,
894,The Daily Leader,,http://www.pontiacdailyleader.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-pontiacdailyleader-com.png,https://web.archive.org/web/2/http://www.pontiacdailyleader.com,,
895,The Daily Ledger,,http://www.cantondailyledger.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-cantondailyledger-com.png,https://web.archive.org/web/2/http://www.cantondailyledger.com,,
896,The Daily Nebraskan,,http://www.dailynebraskan.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dailynebraskan-com.png,,,
897,The Daily News,2018-08-21,https://www.jdnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-jdnews-com.png,https://web.archive.org/web/2/https://www.jdnews.com,,
898,"The Daily News (Galveston, Texas)",,https://www.galvnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-galvnews-com.png,,,
899,The Daily News (Kentucky),,https://www.bgdailynews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-bgdailynews-com.png,https://web.archive.org/web/2/https://www.bgdailynews.com/,,
900,The Daily News (Longview),,https://tdn.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/tdn-com.png,https://web.archive.org/web/2/https://tdn.com/,,
901,The Daily News of Newburyport,,https://www.newburyportnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-newburyportnews-com.png,https://web.archive.org/web/2/http://www.newburyportnews.com/,,"US
"
902,"The Daily Nonpareil (Council Bluffs, Iowa)",,https://www.nonpareilonline.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-nonpareilonline-com.png,https://web.archive.org/web/2/https://www.nonpareilonline.com/,,"US
"
903,The Daily of the University of Washington,,http://www.dailyuw.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dailyuw-com.png,,,
904,The Daily Progress,,https://www.dailyprogress.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dailyprogress-com.png,https://web.archive.org/web/2/http://www.dailyprogress.com/,,"US
"
905,The Daily Record,2018-10-01,https://www.the-daily-record.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-the-daily-record-com.png,https://web.archive.org/web/2/http://www.the-daily-record.com,,
906,"The Daily Record (Ellensburg, Washington)",,https://www.dailyrecordnews.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dailyrecordnews-com.png,http://web.archive.org/web/2/https://www.dailyrecordnews.com,,"US
"
907,The Daily Reporter,2018-08-27,http://www.thedailyreporter.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thedailyreporter-com.png,https://web.archive.org/web/2/http://www.thedailyreporter.com,,
908,The Daily Reveille,,http://www.lsunow.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-lsunow-com.png,https://web.archive.org/web/2/http://www.lsunow.com/,,"US
"
909,"The Daily Review (Towanda, Pennsylvania)",,https://www.thedailyreview.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thedailyreview-com.png,https://web.archive.org/web/2/https://www.thedailyreview.com,,"US
"
910,The Daily Siftings Herald,2018-09-04,http://www.siftingsherald.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-siftingsherald-com.png,https://web.archive.org/web/2/http://www.siftingsherald.com/,,
911,"The Daily Star (Oneonta, NY)",,https://www.thedailystar.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thedailystar-com.png,,,"US
"
912,The Daily Telegram,2018-08-27,http://www.lenconnect.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-lenconnect-com.png,https://web.archive.org/web/2/http://www.lenconnect.com,,
913,"The Daily Times (Blount County, Tennessee)",,https://www.thedailytimes.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thedailytimes-com.png,https://web.archive.org/web/2/https://www.thedailytimes.com/,,
914,The Daily Toreador,,http://www.dailytoreador.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dailytoreador-com.png,,,
915,"The Daily Union (Junction City, Kansas)",,http://www.jcdailyunion.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-jcdailyunion-com.png,,,"US
"
916,The Dallas Weekly,,https://www.dallasweekly.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-dallasweekly-com.png,https://web.archive.org/web/2/https://www.dallasweekly.com,,"US
"
917,The Daytona Beach News-Journal,2018-08-03,https://www.news-journalonline.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-news-journalonline-com.png,https://web.archive.org/web/2/http://www.news-journalonline.com,,
918,The Decatur Daily,,http://www.decaturdaily.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-decaturdaily-com.png,,,
919,The Del-Rio News Herald,,http://delrionewsherald.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/delrionewsherald-com.png,,,
920,The Delaware County Daily Times,,https://www.delcotimes.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-delcotimes-com.png,https://web.archive.org/web/2/https://www.delcotimes.com/,,"US
"
921,"The Delta News (Greenville, MS)",,https://www.deltanews.tv,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-deltanews-tv.png,,,"US
"
922,"The Derby Informer (Derby, Kansas)",,http://www.derbyinformer.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-derbyinformer-com.png,https://web.archive.org/web/2/http://www.derbyinformer.com,,"US
"
923,The Derrick. and The News-Herald,,http://www.thederrick.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thederrick-com.png,http://web.archive.org/web/2/http://www.thederrick.com,,
924,The Destin Log,2018-08-20,https://www.thedestinlog.com,,,https://data.verifiedjoseph.com/files/gdpr-screenshots/www-thedestinlog-com.png,https://web.archive.org/web/2/https://www.thedestinlog.com,,
